bias,bias_strength,n_broadcasters,broadcast_opinion,interaction_mode,confidence_threshold,converge_mult,grid_length,opinion_type,stubborn_fraction,seed,replication,converged,convergence_step,final_variance,final_mean,n_clusters,polarisation
0.5,0.0,0,1.0,single,0.3,0.2,30,continuous,0.0,3689,3689,False,500,0.005535,0.5017,3,0.0011
0.5,0.0,0,1.0,single,0.3,0.2,30,continuous,0.0,4689,4689,False,500,0.00776,0.4699,5,0.0011
0.5,0.0,0,1.0,single,0.3,0.2,30,continuous,0.0,5689,5689,False,500,0.006375,0.495,3,0.0011
0.5,0.0,0,1.0,single,0.3,0.2,30,continuous,0.0,6689,6689,False,500,0.006499,0.5164,5,0.0011
0.5,0.0,0,1.0,single,0.3,0.2,30,continuous,0.0,7689,7689,False,500,0.006801,0.4992,4,0.0011
0.5,0.0,0,1.0,single,0.3,0.2,30,continuous,0.0,8689,8689,False,500,0.007968,0.5115,4,0.0011
0.5,0.0,0,1.0,single,0.3,0.2,30,continuous,0.0,9689,9689,False,500,0.006499,0.4967,3,0.0011
0.5,0.0,0,1.0,single,0.3,0.3,30,continuous,0.0,344,344,False,500,0.004882,0.4863,5,0.0011
0.5,0.0,0,1.0,single,0.3,0.3,30,continuous,0.0,1344,1344,False,500,0.007998,0.4987,5,0.0011
0.5,0.0,0,1.0,single,0.3,0.3,30,continuous,0.0,2344,2344,False,500,0.00555,0.5023,4,0.0011
0.5,0.0,0,1.0,single,0.3,0.3,30,continuous,0.0,3344,3344,False,500,0.006231,0.4967,4,0.0011
0.5,0.0,0,1.0,single,0.3,0.3,30,continuous,0.0,4344,4344,False,500,0.006507,0.5014,4,0.0011
0.5,0.0,0,1.0,single,0.3,0.3,30,continuous,0.0,5344,5344,False,500,0.010686,0.4998,4,0.0011
0.5,0.0,0,1.0,single,0.3,0.3,30,continuous,0.0,6344,6344,False,500,0.006645,0.482,3,0.0011
0.5,0.0,0,1.0,single,0.3,0.3,30,continuous,0.0,7344,7344,False,500,0.007576,0.503,5,0.0011
0.5,0.0,0,1.0,single,0.3,0.3,30,continuous,0.0,8344,8344,False,500,0.009408,0.4919,4,0.0011
0.5,0.0,0,1.0,single,0.3,0.3,30,continuous,0.0,9344,9344,False,500,0.006069,0.4914,4,0.0011
0.5,0.0,0,1.0,single,0.4,0.1,30,continuous,0.0,540,540,False,500,0.001028,0.5076,3,0.0011
0.5,0.0,0,1.0,single,0.4,0.1,30,continuous,0.0,1540,1540,False,500,0.001244,0.5154,2,0.0011
0.5,0.0,0,1.0,single,0.4,0.1,30,continuous,0.0,2540,2540,True,198,0.000998,0.5071,3,0.0011
0.5,0.0,0,1.0,single,0.4,0.1,30,continuous,0.0,3540,3540,False,500,0.001024,0.5052,3,0.0011
0.5,0.0,0,1.0,single,0.4,0.1,30,continuous,0.0,4540,4540,True,120,0.000997,0.5182,2,0.0011
0.5,0.0,0,1.0,single,0.4,0.1,30,continuous,0.0,5540,5540,False,500,0.001141,0.481,4,0.0011
0.5,0.0,0,1.0,single,0.4,0.1,30,continuous,0.0,6540,6540,True,237,0.000999,0.4992,3,0.0011
0.5,0.0,0,1.0,single,0.4,0.1,30,continuous,0.0,7540,7540,True,156,0.001,0.4891,4,0.0011
0.5,0.0,0,1.0,single,0.4,0.1,30,continuous,0.0,8540,8540,True,374,0.000994,0.498,4,0.0011
0.5,0.0,0,1.0,single,0.4,0.1,30,continuous,0.0,9540,9540,False,500,0.001223,0.4974,2,0.0011
0.5,0.0,0,1.0,single,0.4,0.2,30,continuous,0.0,908,908,True,69,0.000994,0.4995,2,0.0011
0.5,0.0,0,1.0,single,0.4,0.2,30,continuous,0.0,1908,1908,False,500,0.001734,0.5105,3,0.0011
0.5,0.0,0,1.0,single,0.4,0.2,30,continuous,0.0,2908,2908,True,264,0.001,0.5007,3,0.0011
0.5,0.0,0,1.0,single,0.4,0.2,30,continuous,0.0,3908,3908,False,500,0.001837,0.4809,3,0.0011
0.5,0.0,0,1.0,single,0.4,0.2,30,continuous,0.0,4908,4908,False,500,0.001232,0.5036,3,0.0011
0.5,0.0,0,1.0,single,0.4,0.2,30,continuous,0.0,5908,5908,True,379,0.001,0.5019,3,0.0011
0.5,0.0,0,1.0,single,0.4,0.2,30,continuous,0.0,6908,6908,False,500,0.001768,0.5144,3,0.0011
0.5,0.0,0,1.0,single,0.4,0.2,30,continuous,0.0,7908,7908,False,500,0.001695,0.479,4,0.0011
0.5,0.0,0,1.0,single,0.4,0.2,30,continuous,0.0,8908,8908,True,201,0.000999,0.5001,4,0.0011
0.5,0.0,0,1.0,single,0.4,0.2,30,continuous,0.0,9908,9908,True,444,0.001,0.4936,3,0.0011
0.5,0.0,0,1.0,single,0.4,0.3,30,continuous,0.0,474,474,True,209,0.001,0.5025,4,0.0011
0.5,0.0,0,1.0,single,0.4,0.3,30,continuous,0.0,1474,1474,False,500,0.001426,0.4834,4,0.0011
0.5,0.0,0,1.0,single,0.4,0.3,30,continuous,0.0,2474,2474,False,500,0.001363,0.4985,2,0.0011
0.5,0.0,0,1.0,single,0.4,0.3,30,continuous,0.0,3474,3474,True,109,0.000987,0.5209,4,0.0011
0.5,0.0,0,1.0,single,0.4,0.3,30,continuous,0.0,4474,4474,False,500,0.003356,0.5325,3,0.0011
0.5,0.0,0,1.0,single,0.4,0.3,30,continuous,0.0,5474,5474,False,500,0.003221,0.5142,3,0.0011
0.5,0.0,0,1.0,single,0.4,0.3,30,continuous,0.0,6474,6474,True,55,0.000977,0.4983,2,0.0011
0.5,0.0,0,1.0,single,0.4,0.3,30,continuous,0.0,7474,7474,True,132,0.000999,0.5047,3,0.0011
0.5,0.0,0,1.0,single,0.4,0.3,30,continuous,0.0,8474,8474,False,500,0.002184,0.4791,4,0.0011
0.5,0.0,0,1.0,single,0.4,0.3,30,continuous,0.0,9474,9474,False,500,0.002485,0.5239,3,0.0011
0.5,0.0,0,1.0,single,0.5,0.1,30,continuous,0.0,312,312,True,78,0.000995,0.4923,1,nan
0.5,0.0,0,1.0,single,0.5,0.1,30,continuous,0.0,1312,1312,True,97,0.000998,0.4902,2,nan
0.5,0.0,0,1.0,single,0.5,0.1,30,continuous,0.0,2312,2312,True,83,0.000987,0.4934,1,nan
0.5,0.0,0,1.0,single,0.5,0.1,30,continuous,0.0,3312,3312,True,85,0.000986,0.4966,1,nan
0.5,0.0,0,1.0,single,0.5,0.1,30,continuous,0.0,4312,4312,True,93,0.000987,0.5201,1,nan
0.5,0.0,0,1.0,single,0.5,0.1,30,continuous,0.0,5312,5312,True,137,0.000991,0.4885,1,nan
0.5,0.0,0,1.0,single,0.5,0.1,30,continuous,0.0,6312,6312,True,77,0.000987,0.5028,1,nan
0.5,0.0,0,1.0,single,0.5,0.1,30,continuous,0.0,7312,7312,True,137,0.000998,0.4985,2,0.0011
0.5,0.0,0,1.0,single,0.5,0.1,30,continuous,0.0,8312,8312,True,66,0.000995,0.5068,1,nan
0.5,0.0,0,1.0,single,0.5,0.1,30,continuous,0.0,9312,9312,True,112,0.000991,0.4934,2,0.0011
0.5,0.0,0,1.0,single,0.5,0.2,30,continuous,0.0,640,640,True,38,0.000981,0.5172,1,nan
0.5,0.0,0,1.0,single,0.5,0.2,30,continuous,0.0,1640,1640,True,42,0.000978,0.4838,1,nan
0.5,0.0,0,1.0,single,0.5,0.2,30,continuous,0.0,2640,2640,True,34,0.000974,0.508,1,nan
0.5,0.0,0,1.0,single,0.5,0.2,30,continuous,0.0,3640,3640,True,55,0.000983,0.4844,2,0.0011
0.5,0.0,0,1.0,single,0.5,0.2,30,continuous,0.0,4640,4640,True,36,0.00099,0.4924,1,nan
0.5,0.0,0,1.0,single,0.5,0.2,30,continuous,0.0,5640,5640,True,70,0.000994,0.5027,2,0.0011
0.5,0.0,0,1.0,single,0.5,0.2,30,continuous,0.0,6640,6640,True,65,0.000993,0.4989,2,0.0011
0.5,0.0,0,1.0,single,0.5,0.2,30,continuous,0.0,7640,7640,True,50,0.000994,0.5094,1,nan
0.5,0.0,0,1.0,single,0.5,0.2,30,continuous,0.0,8640,8640,True,49,0.000992,0.5056,1,nan
0.5,0.0,0,1.0,single,0.5,0.2,30,continuous,0.0,9640,9640,True,38,0.000965,0.5185,1,nan
0.5,0.0,0,1.0,single,0.5,0.3,30,continuous,0.0,545,545,True,33,0.000995,0.5187,2,0.0011
0.5,0.0,0,1.0,single,0.5,0.3,30,continuous,0.0,1545,1545,True,23,0.00094,0.5046,1,nan
0.5,0.0,0,1.0,single,0.5,0.3,30,continuous,0.0,2545,2545,True,53,0.000989,0.4975,1,nan
0.5,0.0,0,1.0,single,0.5,0.3,30,continuous,0.0,3545,3545,True,37,0.000968,0.5052,1,nan
0.5,0.0,0,1.0,single,0.5,0.3,30,continuous,0.0,4545,4545,True,52,0.000982,0.4843,1,nan
0.5,0.0,0,1.0,single,0.5,0.3,30,continuous,0.0,5545,5545,True,32,0.000973,0.5022,1,nan
0.5,0.0,0,1.0,single,0.5,0.3,30,continuous,0.0,6545,6545,True,34,0.000996,0.4865,2,0.0011
0.5,0.0,0,1.0,single,0.5,0.3,30,continuous,0.0,7545,7545,True,32,0.00085,0.4941,2,0.0011
0.5,0.0,0,1.0,single,0.5,0.3,30,continuous,0.0,8545,8545,True,29,0.000975,0.507,1,nan
0.5,0.0,0,1.0,single,0.5,0.3,30,continuous,0.0,9545,9545,True,40,0.000991,0.4961,1,nan
0.5,0.0,0,1.0,single,1.0,0.1,30,continuous,0.0,802,802,True,63,0.000992,0.494,1,nan
0.5,0.0,0,1.0,single,1.0,0.1,30,continuous,0.0,1802,1802,True,50,0.00098,0.4823,1,nan
0.5,0.0,0,1.0,single,1.0,0.1,30,continuous,0.0,2802,2802,True,85,0.000994,0.4975,1,nan
0.5,0.0,0,1.0,single,1.0,0.1,30,continuous,0.0,3802,3802,True,148,0.000999,0.5119,1,nan
0.5,0.0,0,1.0,single,1.0,0.1,30,continuous,0.0,4802,4802,True,78,0.000996,0.5087,1,nan
0.5,0.0,0,1.0,single,1.0,0.1,30,continuous,0.0,5802,5802,True,115,0.000999,0.4997,1,nan
0.5,0.0,0,1.0,single,1.0,0.1,30,continuous,0.0,6802,6802,True,71,0.000986,0.4891,1,nan
0.5,0.0,0,1.0,single,1.0,0.1,30,continuous,0.0,7802,7802,True,51,0.000981,0.4921,1,nan
0.5,0.0,0,1.0,single,1.0,0.1,30,continuous,0.0,8802,8802,True,78,0.000995,0.4974,1,nan
0.5,0.0,0,1.0,single,1.0,0.1,30,continuous,0.0,9802,9802,True,98,0.000995,0.4806,1,nan
0.5,0.0,0,1.0,single,1.0,0.2,30,continuous,0.0,152,152,True,31,0.000982,0.5133,1,nan
0.5,0.0,0,1.0,single,1.0,0.2,30,continuous,0.0,1152,1152,True,32,0.000994,0.5007,1,nan
0.5,0.0,0,1.0,single,1.0,0.2,30,continuous,0.0,2152,2152,True,56,0.000999,0.4933,1,nan
0.5,0.0,0,1.0,single,1.0,0.2,30,continuous,0.0,3152,3152,True,80,0.000996,0.4893,1,nan
0.5,0.0,0,1.0,single,1.0,0.2,30,continuous,0.0,4152,4152,True,25,0.000983,0.5026,1,nan
