bias,bias_strength,n_broadcasters,broadcast_opinion,interaction_mode,confidence_threshold,converge_mult,grid_length,opinion_type,stubborn_fraction,seed,replication,converged,convergence_step,final_variance,final_mean,n_clusters,polarisation
0.5,0.0,0,1.0,single,0.15,0.3,10,continuous,0.05,7421,7421,False,500,0.04977,0.4665,5,0.01
0.5,0.0,0,1.0,single,0.15,0.3,10,continuous,0.05,8421,8421,False,500,0.079565,0.4268,5,0.01
0.5,0.0,0,1.0,single,0.15,0.3,10,continuous,0.05,9421,9421,False,500,0.066235,0.473,6,0.01
0.5,0.0,0,1.0,single,0.15,0.3,10,continuous,0.1,693,693,False,500,0.052325,0.5199,5,0.01
0.5,0.0,0,1.0,single,0.15,0.3,10,continuous,0.1,1693,1693,False,500,0.065951,0.477,5,0.01
0.5,0.0,0,1.0,single,0.15,0.3,10,continuous,0.1,2693,2693,False,500,0.071627,0.5689,3,0.01
0.5,0.0,0,1.0,single,0.15,0.3,10,continuous,0.1,3693,3693,False,500,0.080382,0.5532,7,0.01
0.5,0.0,0,1.0,single,0.15,0.3,10,continuous,0.1,4693,4693,False,500,0.081288,0.5121,7,0.01
0.5,0.0,0,1.0,single,0.15,0.3,10,continuous,0.1,5693,5693,False,500,0.051975,0.5551,7,0.01
0.5,0.0,0,1.0,single,0.15,0.3,10,continuous,0.1,6693,6693,False,500,0.104909,0.5003,5,0.01
0.5,0.0,0,1.0,single,0.15,0.3,10,continuous,0.1,7693,7693,False,500,0.081177,0.4939,7,0.01
0.5,0.0,0,1.0,single,0.15,0.3,10,continuous,0.1,8693,8693,False,500,0.092351,0.5049,5,0.01
0.5,0.0,0,1.0,single,0.15,0.3,10,continuous,0.1,9693,9693,False,500,0.14017,0.5263,7,0.01
0.5,0.0,0,1.0,single,0.15,0.3,10,continuous,0.15,212,212,False,500,0.067806,0.5051,3,0.01
0.5,0.0,0,1.0,single,0.15,0.3,10,continuous,0.15,1212,1212,False,500,0.052403,0.5326,5,0.01
0.5,0.0,0,1.0,single,0.15,0.3,10,continuous,0.15,2212,2212,False,500,0.079839,0.5152,5,0.01
0.5,0.0,0,1.0,single,0.15,0.3,10,continuous,0.15,3212,3212,False,500,0.067412,0.4476,5,0.01
0.5,0.0,0,1.0,single,0.15,0.3,10,continuous,0.15,4212,4212,False,500,0.060528,0.5475,5,0.01
0.5,0.0,0,1.0,single,0.15,0.3,10,continuous,0.15,5212,5212,False,500,0.064068,0.4886,4,0.01
0.5,0.0,0,1.0,single,0.15,0.3,10,continuous,0.15,6212,6212,False,500,0.067933,0.4784,6,0.01
0.5,0.0,0,1.0,single,0.15,0.3,10,continuous,0.15,7212,7212,False,500,0.06055,0.5006,4,0.01
0.5,0.0,0,1.0,single,0.15,0.3,10,continuous,0.15,8212,8212,False,500,0.074581,0.5025,6,0.01
0.5,0.0,0,1.0,single,0.15,0.3,10,continuous,0.15,9212,9212,False,500,0.080559,0.461,5,0.01
0.5,0.0,0,1.0,single,0.15,0.3,10,continuous,0.2,673,673,False,500,0.090684,0.467,3,0.01
0.5,0.0,0,1.0,single,0.15,0.3,10,continuous,0.2,1673,1673,False,500,0.066881,0.509,7,0.01
0.5,0.0,0,1.0,single,0.15,0.3,10,continuous,0.2,2673,2673,False,500,0.063242,0.5244,3,0.01
0.5,0.0,0,1.0,single,0.15,0.3,10,continuous,0.2,3673,3673,False,500,0.055735,0.4722,4,0.01
0.5,0.0,0,1.0,single,0.15,0.3,10,continuous,0.2,4673,4673,False,500,0.092977,0.4823,5,0.01
